  0%|                                                                                                                                                                                     | 0/6468 [00:00<?, ?it/s]Casting fp32 inputs back to torch.bfloat16 for flash-attn compatibility.
                                                                                                                                                                                                                   
{'loss': 7.2962, 'grad_norm': 225.7823944091797, 'learning_rate': 5e-05, 'epoch': 0.0}
{'loss': 0.7194, 'grad_norm': 9.218940734863281, 'learning_rate': 4.30813234384663e-05, 'epoch': 0.14}
{'loss': 1.5753, 'grad_norm': 8.36137866973877, 'learning_rate': 4.3073593073593077e-05, 'epoch': 0.14}
{'loss': 1.3133, 'grad_norm': 12.480915069580078, 'learning_rate': 4.306586270871985e-05, 'epoch': 0.14}
{'loss': 1.4439, 'grad_norm': 9.996650695800781, 'learning_rate': 4.305813234384663e-05, 'epoch': 0.14}
{'loss': 1.4381, 'grad_norm': 11.407816886901855, 'learning_rate': 4.305040197897341e-05, 'epoch': 0.14}
{'loss': 0.9736, 'grad_norm': 9.680774688720703, 'learning_rate': 4.304267161410019e-05, 'epoch': 0.14}
{'loss': 1.4788, 'grad_norm': 14.038559913635254, 'learning_rate': 4.3034941249226965e-05, 'epoch': 0.14}
{'loss': 0.7229, 'grad_norm': 11.088767051696777, 'learning_rate': 4.302721088435374e-05, 'epoch': 0.14}
{'loss': 1.7441, 'grad_norm': 9.374908447265625, 'learning_rate': 4.301948051948052e-05, 'epoch': 0.14}
{'loss': 1.6431, 'grad_norm': 11.404643058776855, 'learning_rate': 4.30117501546073e-05, 'epoch': 0.14}
{'loss': 1.0939, 'grad_norm': 11.835412979125977, 'learning_rate': 4.300401978973408e-05, 'epoch': 0.14}
{'loss': 1.1051, 'grad_norm': 9.809961318969727, 'learning_rate': 4.2996289424860854e-05, 'epoch': 0.14}
{'loss': 0.9426, 'grad_norm': 11.331259727478027, 'learning_rate': 4.298855905998763e-05, 'epoch': 0.14}
{'loss': 0.466, 'grad_norm': 13.048258781433105, 'learning_rate': 4.2980828695114414e-05, 'epoch': 0.14}
{'loss': 0.8436, 'grad_norm': 10.963907241821289, 'learning_rate': 4.297309833024119e-05, 'epoch': 0.14}
{'loss': 1.3845, 'grad_norm': 25.83169937133789, 'learning_rate': 4.2965367965367966e-05, 'epoch': 0.14}
{'loss': 0.6165, 'grad_norm': 8.13343334197998, 'learning_rate': 4.295763760049474e-05, 'epoch': 0.14}
{'loss': 1.3029, 'grad_norm': 10.802778244018555, 'learning_rate': 4.2949907235621526e-05, 'epoch': 0.14}
{'loss': 1.6006, 'grad_norm': 9.955066680908203, 'learning_rate': 4.29421768707483e-05, 'epoch': 0.14}
{'loss': 1.8326, 'grad_norm': 11.949569702148438, 'learning_rate': 4.293444650587508e-05, 'epoch': 0.14}
{'loss': 1.6214, 'grad_norm': 11.447318077087402, 'learning_rate': 4.2926716141001855e-05, 'epoch': 0.14}
{'loss': 1.7875, 'grad_norm': 7.795970439910889, 'learning_rate': 4.291898577612863e-05, 'epoch': 0.14}
{'loss': 1.6641, 'grad_norm': 10.157827377319336, 'learning_rate': 4.2911255411255415e-05, 'epoch': 0.14}
{'loss': 1.557, 'grad_norm': 10.35662841796875, 'learning_rate': 4.290352504638219e-05, 'epoch': 0.14}
{'loss': 1.8944, 'grad_norm': 8.00186824798584, 'learning_rate': 4.2895794681508974e-05, 'epoch': 0.14}
{'loss': 1.5862, 'grad_norm': 10.368884086608887, 'learning_rate': 4.2888064316635744e-05, 'epoch': 0.14}
{'loss': 1.9186, 'grad_norm': 10.60486125946045, 'learning_rate': 4.288033395176253e-05, 'epoch': 0.14}
{'loss': 1.0837, 'grad_norm': 14.047457695007324, 'learning_rate': 4.2872603586889303e-05, 'epoch': 0.14}
{'loss': 1.4724, 'grad_norm': 8.498031616210938, 'learning_rate': 4.286487322201608e-05, 'epoch': 0.14}
{'loss': 1.3959, 'grad_norm': 10.289597511291504, 'learning_rate': 4.2857142857142856e-05, 'epoch': 0.14}
{'loss': 1.2689, 'grad_norm': 8.868243217468262, 'learning_rate': 4.284941249226963e-05, 'epoch': 0.14}
{'loss': 1.2777, 'grad_norm': 8.75993824005127, 'learning_rate': 4.2841682127396416e-05, 'epoch': 0.14}
{'loss': 1.6381, 'grad_norm': 8.68997859954834, 'learning_rate': 4.283395176252319e-05, 'epoch': 0.14}
{'loss': 1.5366, 'grad_norm': 10.612168312072754, 'learning_rate': 4.2826221397649975e-05, 'epoch': 0.14}
{'loss': 1.7145, 'grad_norm': 9.571054458618164, 'learning_rate': 4.2818491032776745e-05, 'epoch': 0.14}
{'loss': 1.2986, 'grad_norm': 10.747675895690918, 'learning_rate': 4.281076066790353e-05, 'epoch': 0.14}
{'loss': 1.2415, 'grad_norm': 8.33076286315918, 'learning_rate': 4.2803030303030305e-05, 'epoch': 0.14}
{'loss': 1.1619, 'grad_norm': 12.120676040649414, 'learning_rate': 4.279529993815709e-05, 'epoch': 0.14}
{'loss': 0.938, 'grad_norm': 11.04520320892334, 'learning_rate': 4.278756957328386e-05, 'epoch': 0.14}
{'loss': 1.5838, 'grad_norm': 12.59327507019043, 'learning_rate': 4.277983920841064e-05, 'epoch': 0.14}
{'loss': 1.3929, 'grad_norm': 9.276611328125, 'learning_rate': 4.277210884353742e-05, 'epoch': 0.14}
{'loss': 1.6613, 'grad_norm': 10.998149871826172, 'learning_rate': 4.276437847866419e-05, 'epoch': 0.14}
{'loss': 1.0659, 'grad_norm': 9.993152618408203, 'learning_rate': 4.275664811379097e-05, 'epoch': 0.15}
{'loss': 1.7984, 'grad_norm': 8.999866485595703, 'learning_rate': 4.2748917748917746e-05, 'epoch': 0.15}
{'loss': 1.2711, 'grad_norm': 12.542400360107422, 'learning_rate': 4.274118738404453e-05, 'epoch': 0.15}
{'loss': 1.8433, 'grad_norm': 13.603864669799805, 'learning_rate': 4.2733457019171306e-05, 'epoch': 0.15}
{'loss': 1.6645, 'grad_norm': 9.620304107666016, 'learning_rate': 4.272572665429809e-05, 'epoch': 0.15}
{'loss': 1.3863, 'grad_norm': 9.705657005310059, 'learning_rate': 4.271799628942486e-05, 'epoch': 0.15}
{'loss': 1.5179, 'grad_norm': 12.343070983886719, 'learning_rate': 4.271026592455164e-05, 'epoch': 0.15}
{'loss': 1.2434, 'grad_norm': 10.906661987304688, 'learning_rate': 4.270253555967842e-05, 'epoch': 0.15}
{'loss': 1.1751, 'grad_norm': 11.14985179901123, 'learning_rate': 4.26948051948052e-05, 'epoch': 0.15}
{'loss': 1.6435, 'grad_norm': 11.981029510498047, 'learning_rate': 4.268707482993197e-05, 'epoch': 0.15}
{'loss': 1.3278, 'grad_norm': 11.074132919311523, 'learning_rate': 4.2679344465058754e-05, 'epoch': 0.15}
{'loss': 1.5758, 'grad_norm': 9.396162986755371, 'learning_rate': 4.267161410018553e-05, 'epoch': 0.15}
{'loss': 0.4057, 'grad_norm': 9.28372573852539, 'learning_rate': 4.266388373531231e-05, 'epoch': 0.15}
{'loss': 0.9577, 'grad_norm': 8.962225914001465, 'learning_rate': 4.265615337043909e-05, 'epoch': 0.15}
{'loss': 1.3561, 'grad_norm': 14.1766939163208, 'learning_rate': 4.264842300556586e-05, 'epoch': 0.15}
{'loss': 0.9821, 'grad_norm': 8.074366569519043, 'learning_rate': 4.264069264069264e-05, 'epoch': 0.15}
{'loss': 1.2941, 'grad_norm': 11.046646118164062, 'learning_rate': 4.263296227581942e-05, 'epoch': 0.15}
{'loss': 1.7006, 'grad_norm': 10.139650344848633, 'learning_rate': 4.26252319109462e-05, 'epoch': 0.15}
{'loss': 1.9899, 'grad_norm': 7.313579082489014, 'learning_rate': 4.261750154607297e-05, 'epoch': 0.15}
{'loss': 1.2173, 'grad_norm': 18.23164176940918, 'learning_rate': 4.2609771181199755e-05, 'epoch': 0.15}
{'loss': 1.5986, 'grad_norm': 9.490317344665527, 'learning_rate': 4.260204081632653e-05, 'epoch': 0.15}
{'loss': 1.0536, 'grad_norm': 10.074068069458008, 'learning_rate': 4.2594310451453315e-05, 'epoch': 0.15}
{'loss': 0.9066, 'grad_norm': 11.597785949707031, 'learning_rate': 4.258658008658009e-05, 'epoch': 0.15}
{'loss': 1.1717, 'grad_norm': 17.246023178100586, 'learning_rate': 4.257884972170687e-05, 'epoch': 0.15}
{'loss': 1.4959, 'grad_norm': 11.339649200439453, 'learning_rate': 4.2571119356833644e-05, 'epoch': 0.15}
{'loss': 1.2728, 'grad_norm': 8.953184127807617, 'learning_rate': 4.256338899196042e-05, 'epoch': 0.15}
{'loss': 1.4209, 'grad_norm': 6.63640022277832, 'learning_rate': 4.2555658627087204e-05, 'epoch': 0.15}
{'loss': 1.8239, 'grad_norm': 8.20097827911377, 'learning_rate': 4.254792826221397e-05, 'epoch': 0.15}
{'loss': 1.0223, 'grad_norm': 7.432628631591797, 'learning_rate': 4.2540197897340756e-05, 'epoch': 0.15}
{'loss': 1.631, 'grad_norm': 6.973209381103516, 'learning_rate': 4.253246753246753e-05, 'epoch': 0.15}
{'loss': 1.6897, 'grad_norm': 6.303726673126221, 'learning_rate': 4.2524737167594316e-05, 'epoch': 0.15}
{'loss': 0.8849, 'grad_norm': 10.838176727294922, 'learning_rate': 4.2517006802721085e-05, 'epoch': 0.15}
{'loss': 1.4328, 'grad_norm': 8.84930419921875, 'learning_rate': 4.250927643784787e-05, 'epoch': 0.15}
{'loss': 1.1745, 'grad_norm': 11.213627815246582, 'learning_rate': 4.2501546072974645e-05, 'epoch': 0.15}
{'loss': 1.8088, 'grad_norm': 13.94384479522705, 'learning_rate': 4.249381570810143e-05, 'epoch': 0.15}
{'loss': 0.7187, 'grad_norm': 10.537923812866211, 'learning_rate': 4.2486085343228205e-05, 'epoch': 0.15}
{'loss': 1.4537, 'grad_norm': 12.816251754760742, 'learning_rate': 4.247835497835498e-05, 'epoch': 0.15}
{'loss': 1.6644, 'grad_norm': 10.25634479522705, 'learning_rate': 4.247062461348176e-05, 'epoch': 0.15}
{'loss': 0.7346, 'grad_norm': 10.878790855407715, 'learning_rate': 4.2462894248608534e-05, 'epoch': 0.15}
{'loss': 1.8563, 'grad_norm': 12.108735084533691, 'learning_rate': 4.245516388373532e-05, 'epoch': 0.15}
{'loss': 1.6506, 'grad_norm': 12.180816650390625, 'learning_rate': 4.244743351886209e-05, 'epoch': 0.15}
{'loss': 1.4086, 'grad_norm': 7.726625442504883, 'learning_rate': 4.243970315398887e-05, 'epoch': 0.15}
{'loss': 1.318, 'grad_norm': 10.311258316040039, 'learning_rate': 4.2431972789115646e-05, 'epoch': 0.15}
{'loss': 1.8526, 'grad_norm': 9.280410766601562, 'learning_rate': 4.242424242424243e-05, 'epoch': 0.15}
{'loss': 1.0905, 'grad_norm': 10.253807067871094, 'learning_rate': 4.2416512059369206e-05, 'epoch': 0.15}
{'loss': 0.8909, 'grad_norm': 9.00997257232666, 'learning_rate': 4.240878169449598e-05, 'epoch': 0.15}
{'loss': 1.7102, 'grad_norm': 12.011547088623047, 'learning_rate': 4.240105132962276e-05, 'epoch': 0.15}
{'loss': 0.6333, 'grad_norm': 12.117258071899414, 'learning_rate': 4.239332096474954e-05, 'epoch': 0.15}
{'loss': 1.5124, 'grad_norm': 10.075409889221191, 'learning_rate': 4.238559059987632e-05, 'epoch': 0.15}
{'loss': 0.5143, 'grad_norm': 7.8745880126953125, 'learning_rate': 4.2377860235003095e-05, 'epoch': 0.15}
{'loss': 1.6571, 'grad_norm': 9.591082572937012, 'learning_rate': 4.237012987012987e-05, 'epoch': 0.15}
{'loss': 1.2536, 'grad_norm': 9.396971702575684, 'learning_rate': 4.236239950525665e-05, 'epoch': 0.15}
{'loss': 1.4605, 'grad_norm': 10.911277770996094, 'learning_rate': 4.235466914038343e-05, 'epoch': 0.15}
{'loss': 1.8687, 'grad_norm': 8.539139747619629, 'learning_rate': 4.234693877551021e-05, 'epoch': 0.15}
{'loss': 1.5376, 'grad_norm': 11.989845275878906, 'learning_rate': 4.233920841063698e-05, 'epoch': 0.15}
{'loss': 1.3148, 'grad_norm': 9.74511432647705, 'learning_rate': 4.233147804576376e-05, 'epoch': 0.15}
{'loss': 1.4981, 'grad_norm': 12.79145622253418, 'learning_rate': 4.232374768089054e-05, 'epoch': 0.15}
{'loss': 1.8182, 'grad_norm': 8.052818298339844, 'learning_rate': 4.231601731601732e-05, 'epoch': 0.15}
{'loss': 1.0188, 'grad_norm': 16.8474063873291, 'learning_rate': 4.2308286951144096e-05, 'epoch': 0.15}
{'loss': 1.4303, 'grad_norm': 8.625404357910156, 'learning_rate': 4.230055658627087e-05, 'epoch': 0.15}
{'loss': 1.2847, 'grad_norm': 11.383770942687988, 'learning_rate': 4.2292826221397655e-05, 'epoch': 0.15}
{'loss': 1.6888, 'grad_norm': 14.402202606201172, 'learning_rate': 4.228509585652443e-05, 'epoch': 0.15}
{'loss': 1.223, 'grad_norm': 9.572388648986816, 'learning_rate': 4.227736549165121e-05, 'epoch': 0.15}
                                                                                                                                                                                                                   
{'eval_loss': 1.435143232345581, 'eval_runtime': 26.2606, 'eval_samples_per_second': 30.807, 'eval_steps_per_second': 30.807, 'epoch': 0.15}
{'loss': 0.7212, 'grad_norm': 9.842721939086914, 'learning_rate': 4.2269635126777984e-05, 'epoch': 0.15}
{'loss': 1.3762, 'grad_norm': 8.824259757995605, 'learning_rate': 4.226190476190476e-05, 'epoch': 0.15}
{'loss': 1.4035, 'grad_norm': 14.278509140014648, 'learning_rate': 4.2254174397031544e-05, 'epoch': 0.16}
{'loss': 1.456, 'grad_norm': 10.648784637451172, 'learning_rate': 4.224644403215832e-05, 'epoch': 0.16}
{'loss': 1.4968, 'grad_norm': 10.759429931640625, 'learning_rate': 4.22387136672851e-05, 'epoch': 0.16}
{'loss': 1.7154, 'grad_norm': 8.82136344909668, 'learning_rate': 4.223098330241187e-05, 'epoch': 0.16}
{'loss': 1.2334, 'grad_norm': 9.943885803222656, 'learning_rate': 4.2223252937538656e-05, 'epoch': 0.16}
{'loss': 1.6996, 'grad_norm': 15.317376136779785, 'learning_rate': 4.221552257266543e-05, 'epoch': 0.16}
{'loss': 0.8303, 'grad_norm': 11.703635215759277, 'learning_rate': 4.220779220779221e-05, 'epoch': 0.16}
{'loss': 1.5018, 'grad_norm': 8.448559761047363, 'learning_rate': 4.2200061842918986e-05, 'epoch': 0.16}
{'loss': 1.8136, 'grad_norm': 10.327576637268066, 'learning_rate': 4.219233147804577e-05, 'epoch': 0.16}
{'loss': 1.2031, 'grad_norm': 10.305660247802734, 'learning_rate': 4.2184601113172545e-05, 'epoch': 0.16}
{'loss': 1.199, 'grad_norm': 8.914397239685059, 'learning_rate': 4.217687074829932e-05, 'epoch': 0.16}
{'loss': 1.9683, 'grad_norm': 19.585174560546875, 'learning_rate': 4.21691403834261e-05, 'epoch': 0.16}
{'loss': 0.8444, 'grad_norm': 12.443804740905762, 'learning_rate': 4.2161410018552874e-05, 'epoch': 0.16}
{'loss': 1.1636, 'grad_norm': 11.233962059020996, 'learning_rate': 4.215367965367966e-05, 'epoch': 0.16}
{'loss': 1.0867, 'grad_norm': 9.842811584472656, 'learning_rate': 4.2145949288806434e-05, 'epoch': 0.16}
{'loss': 1.5901, 'grad_norm': 12.00195026397705, 'learning_rate': 4.213821892393321e-05, 'epoch': 0.16}
{'loss': 1.3022, 'grad_norm': 11.769039154052734, 'learning_rate': 4.213048855905999e-05, 'epoch': 0.16}
{'loss': 0.9502, 'grad_norm': 9.146271705627441, 'learning_rate': 4.212275819418677e-05, 'epoch': 0.16}
{'loss': 1.2465, 'grad_norm': 11.408246994018555, 'learning_rate': 4.2115027829313546e-05, 'epoch': 0.16}
{'loss': 1.8518, 'grad_norm': 9.466100692749023, 'learning_rate': 4.210729746444033e-05, 'epoch': 0.16}
{'loss': 1.5429, 'grad_norm': 10.510700225830078, 'learning_rate': 4.20995670995671e-05, 'epoch': 0.16}
{'loss': 1.5202, 'grad_norm': 8.652722358703613, 'learning_rate': 4.209183673469388e-05, 'epoch': 0.16}
{'loss': 1.3602, 'grad_norm': 14.279637336730957, 'learning_rate': 4.208410636982066e-05, 'epoch': 0.16}
{'loss': 1.2977, 'grad_norm': 11.752836227416992, 'learning_rate': 4.2076376004947435e-05, 'epoch': 0.16}
{'loss': 1.1392, 'grad_norm': 13.66062068939209, 'learning_rate': 4.206864564007421e-05, 'epoch': 0.16}
{'loss': 1.379, 'grad_norm': 12.348636627197266, 'learning_rate': 4.206091527520099e-05, 'epoch': 0.16}
{'loss': 1.5581, 'grad_norm': 12.009943008422852, 'learning_rate': 4.205318491032777e-05, 'epoch': 0.16}
{'loss': 1.3631, 'grad_norm': 9.632534980773926, 'learning_rate': 4.204545454545455e-05, 'epoch': 0.16}
{'loss': 1.425, 'grad_norm': 14.516254425048828, 'learning_rate': 4.203772418058133e-05, 'epoch': 0.16}
{'loss': 1.123, 'grad_norm': 9.241460800170898, 'learning_rate': 4.20299938157081e-05, 'epoch': 0.16}
{'loss': 1.3412, 'grad_norm': 12.508471488952637, 'learning_rate': 4.202226345083488e-05, 'epoch': 0.16}
{'loss': 1.4826, 'grad_norm': 8.595236778259277, 'learning_rate': 4.201453308596166e-05, 'epoch': 0.16}
{'loss': 1.2393, 'grad_norm': 9.902179718017578, 'learning_rate': 4.200680272108844e-05, 'epoch': 0.16}
{'loss': 1.4673, 'grad_norm': 8.422895431518555, 'learning_rate': 4.199907235621521e-05, 'epoch': 0.16}
{'loss': 0.6837, 'grad_norm': 9.982308387756348, 'learning_rate': 4.1991341991341996e-05, 'epoch': 0.16}
{'loss': 0.8608, 'grad_norm': 11.352095603942871, 'learning_rate': 4.198361162646877e-05, 'epoch': 0.16}
{'loss': 1.5507, 'grad_norm': 10.888286590576172, 'learning_rate': 4.197588126159555e-05, 'epoch': 0.16}
{'loss': 0.996, 'grad_norm': 12.570122718811035, 'learning_rate': 4.1968150896722325e-05, 'epoch': 0.16}
{'loss': 1.6114, 'grad_norm': 12.698505401611328, 'learning_rate': 4.19604205318491e-05, 'epoch': 0.16}
{'loss': 1.5003, 'grad_norm': 10.146354675292969, 'learning_rate': 4.1952690166975884e-05, 'epoch': 0.16}
{'loss': 1.4992, 'grad_norm': 9.45647144317627, 'learning_rate': 4.194495980210266e-05, 'epoch': 0.16}
{'loss': 1.7145, 'grad_norm': 12.601712226867676, 'learning_rate': 4.1937229437229444e-05, 'epoch': 0.16}
{'loss': 1.1972, 'grad_norm': 10.306036949157715, 'learning_rate': 4.1929499072356214e-05, 'epoch': 0.16}
{'loss': 1.1887, 'grad_norm': 9.4644193649292, 'learning_rate': 4.1921768707483e-05, 'epoch': 0.16}
{'loss': 1.9126, 'grad_norm': 9.536656379699707, 'learning_rate': 4.191403834260977e-05, 'epoch': 0.16}
{'loss': 1.3162, 'grad_norm': 9.688592910766602, 'learning_rate': 4.1906307977736556e-05, 'epoch': 0.16}
{'loss': 1.2522, 'grad_norm': 11.709074974060059, 'learning_rate': 4.1898577612863326e-05, 'epoch': 0.16}
{'loss': 1.2906, 'grad_norm': 14.341049194335938, 'learning_rate': 4.189084724799011e-05, 'epoch': 0.16}
{'loss': 1.8051, 'grad_norm': 7.810805797576904, 'learning_rate': 4.1883116883116886e-05, 'epoch': 0.16}
{'loss': 1.3074, 'grad_norm': 12.803336143493652, 'learning_rate': 4.187538651824366e-05, 'epoch': 0.16}
{'loss': 0.9947, 'grad_norm': 8.59136962890625, 'learning_rate': 4.1867656153370445e-05, 'epoch': 0.16}
{'loss': 1.8958, 'grad_norm': 8.735116004943848, 'learning_rate': 4.1859925788497215e-05, 'epoch': 0.16}
{'loss': 1.2954, 'grad_norm': 8.656299591064453, 'learning_rate': 4.1852195423624e-05, 'epoch': 0.16}
{'loss': 0.6073, 'grad_norm': 11.91395092010498, 'learning_rate': 4.1844465058750774e-05, 'epoch': 0.16}
{'loss': 1.0618, 'grad_norm': 12.240941047668457, 'learning_rate': 4.183673469387756e-05, 'epoch': 0.16}
{'loss': 1.7323, 'grad_norm': 8.54326057434082, 'learning_rate': 4.182900432900433e-05, 'epoch': 0.16}
{'loss': 1.2587, 'grad_norm': 9.918015480041504, 'learning_rate': 4.182127396413111e-05, 'epoch': 0.16}
{'loss': 1.4831, 'grad_norm': 16.437585830688477, 'learning_rate': 4.181354359925789e-05, 'epoch': 0.16}
{'loss': 1.3507, 'grad_norm': 10.431289672851562, 'learning_rate': 4.180581323438467e-05, 'epoch': 0.16}
{'loss': 1.7049, 'grad_norm': 16.58226776123047, 'learning_rate': 4.1798082869511446e-05, 'epoch': 0.16}
{'loss': 1.1209, 'grad_norm': 12.973231315612793, 'learning_rate': 4.179035250463822e-05, 'epoch': 0.16}
{'loss': 1.3465, 'grad_norm': 10.0223970413208, 'learning_rate': 4.1782622139765e-05, 'epoch': 0.16}
{'loss': 0.7776, 'grad_norm': 10.415447235107422, 'learning_rate': 4.1774891774891775e-05, 'epoch': 0.16}
{'loss': 1.4162, 'grad_norm': 10.696927070617676, 'learning_rate': 4.176716141001856e-05, 'epoch': 0.16}
{'loss': 1.6651, 'grad_norm': 10.697245597839355, 'learning_rate': 4.175943104514533e-05, 'epoch': 0.16}
{'loss': 1.4496, 'grad_norm': 8.317450523376465, 'learning_rate': 4.175170068027211e-05, 'epoch': 0.17}
{'loss': 0.265, 'grad_norm': 8.48922348022461, 'learning_rate': 4.174397031539889e-05, 'epoch': 0.17}
{'loss': 1.6207, 'grad_norm': 8.18566608428955, 'learning_rate': 4.173623995052567e-05, 'epoch': 0.17}
{'loss': 0.422, 'grad_norm': 9.728023529052734, 'learning_rate': 4.172850958565244e-05, 'epoch': 0.17}
{'loss': 1.782, 'grad_norm': 10.876736640930176, 'learning_rate': 4.1720779220779224e-05, 'epoch': 0.17}
{'loss': 1.1363, 'grad_norm': 11.496208190917969, 'learning_rate': 4.1713048855906e-05, 'epoch': 0.17}
{'loss': 1.0223, 'grad_norm': 11.365937232971191, 'learning_rate': 4.1705318491032777e-05, 'epoch': 0.17}
{'loss': 1.2134, 'grad_norm': 10.0186185836792, 'learning_rate': 4.169758812615956e-05, 'epoch': 0.17}
{'loss': 1.3236, 'grad_norm': 6.720289707183838, 'learning_rate': 4.1689857761286336e-05, 'epoch': 0.17}
{'loss': 1.6534, 'grad_norm': 13.188841819763184, 'learning_rate': 4.168212739641311e-05, 'epoch': 0.17}
{'loss': 0.9342, 'grad_norm': 9.697700500488281, 'learning_rate': 4.167439703153989e-05, 'epoch': 0.17}
{'loss': 1.4141, 'grad_norm': 9.162174224853516, 'learning_rate': 4.166666666666667e-05, 'epoch': 0.17}
{'loss': 1.6826, 'grad_norm': 12.545458793640137, 'learning_rate': 4.165893630179344e-05, 'epoch': 0.17}
{'loss': 1.648, 'grad_norm': 11.251498222351074, 'learning_rate': 4.1651205936920225e-05, 'epoch': 0.17}
{'loss': 1.1493, 'grad_norm': 8.830612182617188, 'learning_rate': 4.1643475572047e-05, 'epoch': 0.17}
{'loss': 0.9477, 'grad_norm': 12.591649055480957, 'learning_rate': 4.1635745207173784e-05, 'epoch': 0.17}
{'loss': 1.4312, 'grad_norm': 6.87276029586792, 'learning_rate': 4.162801484230056e-05, 'epoch': 0.17}
{'loss': 1.0915, 'grad_norm': 18.19737434387207, 'learning_rate': 4.162028447742734e-05, 'epoch': 0.17}
{'loss': 1.533, 'grad_norm': 9.732553482055664, 'learning_rate': 4.1612554112554114e-05, 'epoch': 0.17}
{'loss': 1.504, 'grad_norm': 9.318812370300293, 'learning_rate': 4.160482374768089e-05, 'epoch': 0.17}
{'loss': 1.4842, 'grad_norm': 13.218079566955566, 'learning_rate': 4.159709338280767e-05, 'epoch': 0.17}
{'loss': 1.7671, 'grad_norm': 10.126723289489746, 'learning_rate': 4.158936301793445e-05, 'epoch': 0.17}
{'loss': 1.6279, 'grad_norm': 17.84760856628418, 'learning_rate': 4.1581632653061226e-05, 'epoch': 0.17}
{'loss': 1.6427, 'grad_norm': 9.491945266723633, 'learning_rate': 4.1573902288188e-05, 'epoch': 0.17}
{'loss': 1.3553, 'grad_norm': 11.014492988586426, 'learning_rate': 4.1566171923314786e-05, 'epoch': 0.17}
{'loss': 0.7048, 'grad_norm': 8.604046821594238, 'learning_rate': 4.155844155844156e-05, 'epoch': 0.17}
{'loss': 1.0559, 'grad_norm': 10.214320182800293, 'learning_rate': 4.155071119356834e-05, 'epoch': 0.17}
{'loss': 1.4146, 'grad_norm': 8.397577285766602, 'learning_rate': 4.1542980828695115e-05, 'epoch': 0.17}
{'loss': 1.2647, 'grad_norm': 8.325758934020996, 'learning_rate': 4.15352504638219e-05, 'epoch': 0.17}
{'loss': 1.4895, 'grad_norm': 11.751649856567383, 'learning_rate': 4.1527520098948674e-05, 'epoch': 0.17}
{'loss': 1.7496, 'grad_norm': 14.433136940002441, 'learning_rate': 4.151978973407545e-05, 'epoch': 0.17}
{'loss': 1.4274, 'grad_norm': 10.334332466125488, 'learning_rate': 4.151205936920223e-05, 'epoch': 0.17}
{'loss': 1.2934, 'grad_norm': 12.925564765930176, 'learning_rate': 4.1504329004329003e-05, 'epoch': 0.17}
{'loss': 0.9081, 'grad_norm': 11.037904739379883, 'learning_rate': 4.149659863945579e-05, 'epoch': 0.17}
{'loss': 1.5611, 'grad_norm': 8.45128059387207, 'learning_rate': 4.1488868274582556e-05, 'epoch': 0.17}
{'loss': 1.4917, 'grad_norm': 9.096710205078125, 'learning_rate': 4.148113790970934e-05, 'epoch': 0.17}
{'loss': 1.4063, 'grad_norm': 12.792932510375977, 'learning_rate': 4.1473407544836116e-05, 'epoch': 0.17}
{'loss': 1.5011, 'grad_norm': 7.73735237121582, 'learning_rate': 4.14656771799629e-05, 'epoch': 0.17}
{'loss': 0.861, 'grad_norm': 11.348767280578613, 'learning_rate': 4.1457946815089675e-05, 'epoch': 0.17}
{'loss': 1.7413, 'grad_norm': 11.883186340332031, 'learning_rate': 4.145021645021645e-05, 'epoch': 0.17}
{'loss': 1.1532, 'grad_norm': 7.427863597869873, 'learning_rate': 4.144248608534323e-05, 'epoch': 0.17}
{'loss': 0.8343, 'grad_norm': 14.048699378967285, 'learning_rate': 4.143475572047001e-05, 'epoch': 0.17}
{'loss': 1.8322, 'grad_norm': 7.9548659324646, 'learning_rate': 4.142702535559679e-05, 'epoch': 0.17}
{'loss': 2.0411, 'grad_norm': 8.569836616516113, 'learning_rate': 4.1419294990723564e-05, 'epoch': 0.17}
{'loss': 1.7635, 'grad_norm': 8.158740997314453, 'learning_rate': 4.141156462585034e-05, 'epoch': 0.17}
{'loss': 1.5457, 'grad_norm': 9.60915756225586, 'learning_rate': 4.140383426097712e-05, 'epoch': 0.17}
{'loss': 1.3057, 'grad_norm': 12.789139747619629, 'learning_rate': 4.13961038961039e-05, 'epoch': 0.17}
{'loss': 1.1233, 'grad_norm': 7.173136234283447, 'learning_rate': 4.1388373531230677e-05, 'epoch': 0.17}
{'loss': 1.2872, 'grad_norm': 10.4506254196167, 'learning_rate': 4.138064316635745e-05, 'epoch': 0.17}
{'loss': 1.5121, 'grad_norm': 11.250932693481445, 'learning_rate': 4.137291280148423e-05, 'epoch': 0.17}
{'loss': 1.2356, 'grad_norm': 8.38156795501709, 'learning_rate': 4.136518243661101e-05, 'epoch': 0.17}
{'loss': 1.4486, 'grad_norm': 11.714103698730469, 'learning_rate': 4.135745207173779e-05, 'epoch': 0.17}
{'loss': 1.4978, 'grad_norm': 8.301399230957031, 'learning_rate': 4.1349721706864565e-05, 'epoch': 0.17}
{'loss': 1.2069, 'grad_norm': 12.488484382629395, 'learning_rate': 4.134199134199134e-05, 'epoch': 0.17}
{'loss': 1.3342, 'grad_norm': 11.758852005004883, 'learning_rate': 4.1334260977118125e-05, 'epoch': 0.17}
{'loss': 1.2573, 'grad_norm': 14.746562004089355, 'learning_rate': 4.13265306122449e-05, 'epoch': 0.17}
